Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
46,72874.0,206104,702.0,76,1,10.02,24,0.28,PhD,Unemployed,Married,Yes,No,Business,No,1
68,20633.0,6891,617.0,40,1,11.59,36,0.05,Master's,Part-time,Single,No,No,Education,No,1
21,31919.0,32427,757.0,21,2,14.1,24,0.14,High School,Full-time,Married,Yes,Yes,Home,No,1
40,17499.0,7350,598.0,90,1,2.5,24,0.05,High School,Part-time,Single,No,Yes,Business,No,0
45,41025.0,47082,612.0,34,4,17.24,36,0.2,High School,Full-time,Married,No,No,Auto,No,1
33,46812.0,35767,850.0,49,1,22.06,36,0.17,Bachelor's,Unemployed,Single,No,Yes,Home,No,1
29,61504.0,81521,732.0,93,1,8.64,36,0.11,Master's,Self-employed,Married,No,No,Auto,No,1
38,29514.0,189791,749.0,66,2,4.28,60,0.28,High School,Part-time,Married,No,No,Other,No,1
62,46251.0,48999,596.0,2,1,21.84,60,0.23,Master's,Part-time,Married,Yes,Yes,Education,Yes,1
34,61368.0,25161,639.0,7,2,11.39,36,0.05,High School,Unemployed,Single,No,Yes,Business,Yes,1
57,65247.0,128425,662.0,29,3,17.13,24,0.34,Master's,Full-time,Divorced,Yes,No,Other,No,1
30,27565.0,60662,640.0,5,2,15.5,60,0.34,Bachelor's,Full-time,Married,No,No,Business,No,1
69,17453.0,53376,674.0,18,2,20.81,36,0.64,High School,Full-time,Married,No,Yes,Business,No,1
49,16342.0,17537,673.0,19,2,12.72,36,0.14,Master's,Full-time,Married,Yes,Yes,Home,No,1
54,66144.0,7486,643.0,18,3,17.45,60,0.05,Bachelor's,Unemployed,Married,No,No,Other,No,1
67,32039.0,42127,638.0,51,2,3.03,36,0.05,PhD,Full-time,Single,No,Yes,Business,Yes,1
32,20033.0,50052,777.0,20,3,2.22,48,0.06,High School,Full-time,Married,Yes,No,Other,Yes,1
29,22137.0,13155,586.0,60,3,19.11,12,0.11,High School,Full-time,Single,No,No,Education,Yes,1
66,65857.0,8674,621.0,44,2,18.93,12,0.05,PhD,Full-time,Married,No,Yes,Education,No,1
32,46974.0,19606,537.0,30,2,5.36,36,0.05,Master's,Self-employed,Single,No,Yes,Business,No,1
51,39358.0,8910,581.0,25,1,15.58,36,0.05,Bachelor's,Self-employed,Single,No,No,Home,No,1
23,49143.0,8466,619.0,7,1,9.36,36,0.05,Bachelor's,Full-time,Married,No,No,Business,Yes,1
34,20177.0,40237,669.0,43,3,6.32,36,0.13,Bachelor's,Part-time,Married,No,No,Business,Yes,1
65,28448.0,104721,731.0,48,2,22.64,36,0.83,High School,Self-employed,Married,No,No,Auto,Yes,1
66,31397.0,70436,732.0,20,2,22.55,36,0.51,High School,Full-time,Single,No,No,Other,No,1
37,28216.0,73256,774.0,7,1,16.85,48,0.44,Bachelor's,Full-time,Married,No,No,Education,Yes,1
26,84935.0,23264,575.0,42,1,23.88,48,0.07,Master's,Self-employed,Single,No,No,Other,No,1
22,45481.0,5669,587.0,48,4,5.89,24,0.05,Bachelor's,Unemployed,Single,Yes,No,Business,No,1
40,60738.0,40940,567.0,25,2,20.22,48,0.14,High School,Full-time,Single,No,Yes,Other,No,1
50,24453.0,33404,811.0,35,2,14.34,36,0.2,High School,Full-time,Single,No,Yes,Auto,No,1
55,25731.0,181514,707.0,44,3,5.99,24,0.42,Bachelor's,Full-time,Single,No,No,Education,Yes,1
31,23936.0,9484,735.0,10,2,15.74,48,0.06,Bachelor's,Full-time,Divorced,No,No,Education,No,1
34,55764.0,94878,561.0,9,2,23.83,12,0.41,Bachelor's,Unemployed,Married,No,No,Auto,No,1
36,30025.0,34208,659.0,36,2,6.89,12,0.08,PhD,Full-time,Single,No,No,Auto,No,1
50,33176.0,111183,707.0,21,1,12.3,48,0.41,Bachelor's,Unemployed,Married,Yes,No,Business,Yes,1
18,58219.0,45980,538.0,21,4,4.16,36,0.05,Bachelor's,Full-time,Single,No,Yes,Auto,Yes,1
30,139893.0,108055,617.0,95,2,7.79,24,0.06,PhD,Part-time,Divorced,Yes,Yes,Education,No,0
63,21180.0,42736,696.0,48,4,8.52,48,0.17,High School,Full-time,Single,Yes,Yes,Auto,No,1
44,17265.0,35835,475.0,8,2,14.62,48,0.3,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,1
23,22585.0,203970,786.0,15,4,3.47,24,0.31,Master's,Full-time,Single,No,No,Auto,Yes,1
23,61475.0,32613,716.0,53,1,21.45,36,0.11,Master's,Part-time,Single,No,No,Home,No,1
50,22575.0,103177,562.0,2,4,23.12,48,0.95,High School,Full-time,Single,Yes,No,Auto,Yes,1
47,45727.0,9163,655.0,11,2,16.96,48,0.05,Master's,Part-time,Divorced,No,Yes,Business,Yes,1
63,46232.0,8881,700.0,12,1,16.74,36,0.05,High School,Full-time,Single,No,Yes,Other,No,0
52,27205.0,39586,671.0,14,2,8.6,36,0.13,Bachelor's,Full-time,Single,No,No,Other,No,1
40,17492.0,57851,655.0,8,3,21.64,36,0.72,Bachelor's,Part-time,Single,No,No,Education,No,1
27,32832.0,61271,650.0,30,2,20.05,36,0.37,Bachelor's,Full-time,Married,No,No,Auto,No,1
68,22236.0,7223,725.0,15,2,4.6,60,0.05,Bachelor's,Self-employed,Single,No,No,Other,No,0
36,22137.0,76589,729.0,23,3,17.76,36,0.61,Bachelor's,Full-time,Single,No,No,Education,Yes,1
68,40878.0,13350,719.0,9,2,4.76,36,0.05,Bachelor's,Part-time,Married,No,No,Education,Yes,0
45,54135.0,191527,720.0,59,2,7.21,36,0.26,Bachelor's,Self-employed,Single,Yes,No,Education,No,1
40,17744.0,29347,700.0,6,2,20.06,36,0.33,Master's,Self-employed,Single,No,Yes,Other,No,1
21,45222.0,23183,710.0,62,3,12.48,36,0.06,Master's,Full-time,Married,No,Yes,Auto,No,0
37,24892.0,25656,802.0,5,2,11.98,36,0.12,Bachelor's,Self-employed,Single,No,Yes,Education,Yes,1
36,54154.0,171214,650.0,13,3,7.59,60,0.24,High School,Full-time,Single,No,Yes,Auto,No,1
59,73165.0,44564,515.0,45,2,15.59,48,0.09,Bachelor's,Full-time,Married,No,Yes,Other,No,1
44,72579.0,39221,765.0,20,3,5.11,12,0.05,High School,Full-time,Single,No,No,Auto,Yes,0
51,31163.0,55068,698.0,8,3,19.54,60,0.35,Master's,Full-time,Single,No,No,Business,No,1
21,44317.0,165212,704.0,32,2,13.73,24,0.51,Master's,Unemployed,Married,No,No,Auto,No,1
55,70244.0,27119,586.0,4,3,20.59,36,0.08,High School,Part-time,Single,Yes,No,Business,No,1
24,17195.0,16967,518.0,7,2,12.88,36,0.13,High School,Part-time,Married,No,Yes,Auto,No,1
65,47565.0,59304,684.0,8,3,8.45,12,0.11,Bachelor's,Full-time,Married,No,No,Other,No,1
24,78387.0,45598,637.0,26,2,2.26,60,0.05,Master's,Full-time,Married,No,No,Other,No,0
67,31302.0,8838,658.0,24,3,11.06,36,0.05,High School,Full-time,Single,Yes,Yes,Education,No,0
69,36270.0,49280,615.0,21,3,22.82,48,0.31,Bachelor's,Full-time,Married,Yes,Yes,Home,Yes,1
43,56990.0,54589,664.0,3,1,20.4,36,0.2,PhD,Self-employed,Single,No,No,Home,No,1
43,17460.0,76079,602.0,45,1,23.97,36,0.95,Bachelor's,Full-time,Married,No,No,Business,No,1
36,32050.0,329784,787.0,4,1,5.45,36,0.56,Bachelor's,Part-time,Married,No,Yes,Other,No,1
26,27269.0,37847,643.0,83,2,16.03,36,0.22,Master's,Self-employed,Married,No,Yes,Education,No,1
37,15599.0,47825,733.0,2,2,4.94,36,0.15,High School,Full-time,Divorced,Yes,Yes,Education,No,1
59,22634.0,9677,700.0,63,3,21.91,36,0.09,Master's,Full-time,Married,No,No,Business,No,1
62,32639.0,111880,770.0,10,2,9.65,36,0.33,PhD,Full-time,Married,No,No,Home,No,1
67,22697.0,11198,675.0,36,2,21.66,36,0.11,Master's,Part-time,Single,No,No,Other,No,1
33,47280.0,167931,738.0,12,3,6.47,48,0.23,High School,Part-time,Single,No,No,Home,No,1
34,35838.0,30708,721.0,38,2,5.5,48,0.05,High School,Full-time,Single,No,Yes,Auto,No,1
39,16409.0,29711,791.0,19,2,5.94,48,0.11,Master's,Full-time,Single,Yes,No,Education,Yes,1
30,26257.0,28904,720.0,22,3,19.16,12,0.21,Bachelor's,Self-employed,Married,No,Yes,Auto,No,1
29,15688.0,185334,594.0,37,3,21.0,36,0.95,High School,Part-time,Single,Yes,Yes,Education,Yes,1
27,30518.0,240045,644.0,4,1,2.89,48,0.23,Bachelor's,Full-time,Married,No,No,Home,No,1
18,25496.0,222251,556.0,9,1,5.27,12,0.46,High School,Self-employed,Married,Yes,No,Auto,No,1
49,55787.0,78203,633.0,55,1,2.07,24,0.05,High School,Full-time,Single,No,No,Business,Yes,1
47,27855.0,12063,542.0,46,2,3.33,36,0.05,Bachelor's,Full-time,Married,Yes,No,Home,No,1
25,31459.0,34301,724.0,120,1,3.98,36,0.05,High School,Self-employed,Single,No,No,Education,No,0
38,60226.0,25491,507.0,0,2,8.48,48,0.05,High School,Full-time,Married,Yes,No,Other,No,1
39,37949.0,78940,569.0,4,1,6.69,36,0.14,High School,Full-time,Married,No,Yes,Education,No,1
35,43453.0,45713,687.0,12,2,16.57,36,0.17,High School,Full-time,Married,No,No,Education,No,1
19,79436.0,62505,728.0,35,2,23.95,12,0.19,Master's,Full-time,Single,Yes,Yes,Other,No,1
65,23112.0,5526,489.0,11,2,16.54,24,0.05,Bachelor's,Full-time,Single,No,Yes,Education,No,1
61,160000.0,96633,691.0,12,1,2.01,36,0.05,High School,Unemployed,Single,Yes,No,Auto,No,1
26,95627.0,187258,714.0,7,3,4.86,48,0.1,High School,Full-time,Married,No,No,Auto,No,1
20,26817.0,71405,517.0,72,2,4.41,12,0.12,Bachelor's,Self-employed,Single,Yes,No,Auto,Yes,1
43,93202.0,119607,507.0,23,2,11.19,12,0.14,High School,Unemployed,Married,Yes,No,Business,No,1
38,64078.0,44034,660.0,5,2,8.12,36,0.06,Bachelor's,Part-time,Single,No,Yes,Other,No,1
47,108454.0,6224,699.0,26,2,23.21,36,0.05,Bachelor's,Full-time,Married,No,No,Auto,No,0
45,56119.0,284193,620.0,5,2,5.73,24,0.29,High School,Full-time,Married,No,No,Auto,No,1
53,54281.0,8638,677.0,9,3,16.65,24,0.05,Master's,Full-time,Single,Yes,No,Business,No,1
43,15121.0,17849,660.0,35,3,5.59,24,0.07,High School,Full-time,Married,No,Yes,Other,No,1
51,37526.0,8231,829.0,42,2,13.93,24,0.05,Bachelor's,Full-time,Married,Yes,No,Education,No,0
25,22821.0,63843,469.0,17,2,2.55,12,0.07,Bachelor's,Full-time,Divorced,No,Yes,Education,Yes,1
27,28708.0,57513,620.0,5,1,3.06,36,0.06,High School,Full-time,Married,Yes,Yes,Auto,Yes,1
65,149907.0,19118,626.0,7,3,2.7,48,0.05,Master's,Full-time,Married,No,Yes,Home,Yes,0
60,18128.0,193311,514.0,23,1,5.44,48,0.58,Bachelor's,Self-employed,Married,Yes,Yes,Education,No,1
67,59865.0,151847,690.0,26,2,2.09,36,0.05,Master's,Full-time,Married,No,No,Home,No,1
31,21645.0,24694,612.0,60,1,12.83,24,0.15,High School,Full-time,Married,No,No,Business,No,1
57,15260.0,69528,584.0,9,3,10.53,36,0.48,Bachelor's,Full-time,Single,No,Yes,Education,No,1
32,39359.0,120957,553.0,28,1,3.37,24,0.1,Bachelor's,Self-employed,Married,Yes,No,Business,No,1
34,21153.0,31758,668.0,0,2,3.72,24,0.06,Master's,Part-time,Single,No,Yes,Home,No,1
35,132803.0,22548,701.0,19,1,19.04,12,0.05,High School,Self-employed,Single,Yes,No,Home,Yes,0
49,22972.0,22758,644.0,15,4,2.54,12,0.05,High School,Full-time,Married,No,Yes,Auto,No,1
55,22463.0,108040,737.0,3,1,22.24,36,0.95,Bachelor's,Full-time,Single,Yes,No,Education,Yes,1
40,16144.0,42313,691.0,66,3,10.16,48,0.27,High School,Full-time,Single,No,No,Other,Yes,1
63,29007.0,80387,813.0,3,2,5.16,36,0.14,Master's,Full-time,Married,Yes,No,Business,No,1
40,15854.0,68040,567.0,9,2,20.94,36,0.9,High School,Full-time,Single,No,No,Other,No,1
52,39182.0,26936,539.0,39,2,9.8,36,0.07,Bachelor's,Full-time,Single,No,No,Other,No,1
56,39655.0,18997,711.0,5,3,14.56,36,0.07,Bachelor's,Full-time,Single,Yes,No,Auto,No,1
32,16914.0,13065,636.0,2,2,12.86,60,0.1,Bachelor's,Full-time,Single,No,No,Other,No,1
41,24608.0,6450,546.0,104,2,15.15,48,0.05,PhD,Part-time,Married,No,Yes,Business,No,0
45,77454.0,10084,575.0,10,2,5.93,48,0.05,Master's,Self-employed,Married,Yes,No,Business,No,1
33,36731.0,22762,723.0,1,2,10.71,36,0.07,Bachelor's,Part-time,Married,No,No,Education,Yes,1
33,34958.0,80021,740.0,4,2,8.5,24,0.19,Bachelor's,Full-time,Married,No,No,Business,No,1
57,56996.0,15099,725.0,7,2,19.08,36,0.05,High School,Self-employed,Married,No,No,Auto,No,1
56,58919.0,49464,668.0,95,3,19.23,24,0.16,High School,Full-time,Married,No,Yes,Business,No,1
23,65236.0,21872,640.0,0,1,23.87,24,0.08,High School,Full-time,Single,No,No,Home,No,1
19,77117.0,48023,644.0,47,2,23.96,24,0.15,High School,Part-time,Divorced,No,Yes,Education,No,1
30,24250.0,88180,681.0,45,1,4.13,24,0.15,High School,Full-time,Single,No,No,Auto,No,1
61,17404.0,23553,674.0,20,1,12.21,36,0.17,Bachelor's,Full-time,Single,No,No,Education,No,1
64,31746.0,30653,576.0,81,1,18.46,48,0.18,High School,Part-time,Divorced,No,Yes,Other,Yes,1
26,82609.0,82024,746.0,0,3,16.76,60,0.17,Bachelor's,Full-time,Single,No,Yes,Education,No,1
51,17843.0,52424,663.0,20,4,12.67,36,0.37,High School,Full-time,Single,Yes,No,Auto,Yes,1
34,45026.0,10960,471.0,8,2,4.19,36,0.05,Master's,Part-time,Married,No,Yes,Auto,No,1
44,57265.0,90167,553.0,43,2,12.31,60,0.19,Bachelor's,Full-time,Divorced,No,No,Other,Yes,1
46,37982.0,24497,624.0,5,3,23.04,36,0.15,Bachelor's,Part-time,Married,Yes,No,Business,No,1
54,25311.0,34173,677.0,62,2,11.64,48,0.16,High School,Full-time,Married,Yes,Yes,Home,No,1
60,28824.0,21876,660.0,15,1,2.63,48,0.05,High School,Unemployed,Single,No,Yes,Auto,No,1
39,17602.0,52031,600.0,4,3,10.82,24,0.32,Master's,Part-time,Single,Yes,Yes,Home,No,1
68,27114.0,78812,764.0,1,1,12.29,48,0.36,Bachelor's,Full-time,Single,No,Yes,Education,No,1
41,16588.0,102539,723.0,35,4,18.26,48,0.95,High School,Unemployed,Married,Yes,Yes,Education,Yes,1
24,60353.0,158156,657.0,79,2,7.02,12,0.18,PhD,Full-time,Married,Yes,No,Business,No,1
51,94895.0,31703,527.0,105,3,14.8,60,0.05,High School,Part-time,Single,No,No,Education,No,1
65,50132.0,166839,634.0,62,4,5.82,36,0.19,Bachelor's,Full-time,Single,No,No,Auto,No,1
29,52420.0,62576,627.0,14,2,15.55,48,0.19,High School,Part-time,Single,Yes,No,Business,No,1
40,37362.0,34617,517.0,70,4,13.48,12,0.12,High School,Self-employed,Divorced,Yes,No,Other,No,1
32,20937.0,135978,704.0,30,1,20.91,60,0.95,Bachelor's,Self-employed,Single,No,Yes,Education,No,1
50,15271.0,56997,675.0,1,1,12.17,36,0.45,High School,Full-time,Single,No,No,Other,No,1
30,29754.0,41339,577.0,5,2,8.28,48,0.12,Master's,Full-time,Married,Yes,Yes,Education,No,1
40,63729.0,5694,681.0,14,1,13.68,12,0.05,Bachelor's,Full-time,Divorced,No,Yes,Other,Yes,0
55,128040.0,80846,743.0,10,2,14.31,48,0.09,High School,Full-time,Single,No,Yes,Auto,Yes,1
49,34740.0,9830,703.0,12,3,4.03,36,0.05,Master's,Full-time,Married,Yes,No,Auto,Yes,0
62,30916.0,25498,610.0,39,3,14.55,48,0.12,Master's,Unemployed,Married,Yes,No,Home,No,1
67,35668.0,200729,850.0,1,2,17.27,36,0.95,Bachelor's,Full-time,Single,No,No,Auto,No,1
52,34537.0,15120,697.0,27,2,21.46,60,0.09,High School,Part-time,Married,Yes,No,Business,No,1
18,49411.0,27419,606.0,12,1,6.7,36,0.05,Bachelor's,Full-time,Single,No,No,Education,Yes,1
64,61368.0,166595,798.0,64,2,12.04,48,0.33,High School,Full-time,Married,No,Yes,Other,Yes,1
62,68792.0,29720,507.0,1,3,3.28,36,0.05,High School,Full-time,Divorced,Yes,No,Home,Yes,1
22,51704.0,28910,560.0,106,2,5.61,36,0.05,High School,Self-employed,Single,No,No,Business,No,0
30,35151.0,67639,618.0,2,2,22.35,48,0.43,Master's,Self-employed,Married,Yes,No,Auto,No,1
22,119923.0,13449,742.0,17,2,22.65,36,0.05,Bachelor's,Full-time,Married,Yes,Yes,Home,No,0
49,58448.0,221165,603.0,58,2,2.91,48,0.11,Master's,Full-time,Married,No,No,Business,No,1
68,34469.0,24296,649.0,11,2,13.76,36,0.1,Master's,Full-time,Divorced,No,Yes,Education,No,1
38,35707.0,97419,581.0,56,3,5.03,24,0.14,High School,Full-time,Married,No,No,Education,No,1
41,74627.0,25348,719.0,99,1,17.5,60,0.06,Master's,Full-time,Single,Yes,No,Education,Yes,0
35,35327.0,24325,700.0,3,2,15.71,24,0.11,Bachelor's,Full-time,Married,No,No,Home,No,1
38,40418.0,8553,536.0,19,1,13.36,36,0.05,High School,Full-time,Single,Yes,No,Education,No,1
27,27063.0,12623,656.0,7,4,13.43,36,0.06,Bachelor's,Full-time,Single,No,No,Education,No,1
41,78903.0,49284,681.0,43,2,15.55,48,0.1,Bachelor's,Full-time,Married,Yes,No,Other,No,1
57,40855.0,56600,643.0,3,2,11.69,36,0.16,Bachelor's,Unemployed,Married,No,No,Education,No,1
64,43145.0,106518,654.0,44,1,18.1,24,0.45,Bachelor's,Full-time,Divorced,No,Yes,Other,No,1
38,89406.0,8726,601.0,33,2,17.67,36,0.05,PhD,Full-time,Divorced,No,No,Other,No,1
42,103627.0,31417,730.0,29,2,9.43,48,0.05,Bachelor's,Full-time,Single,Yes,Yes,Other,No,0
69,75843.0,18400,595.0,17,2,17.85,48,0.05,High School,Self-employed,Married,No,No,Auto,No,1
40,17366.0,31578,740.0,20,2,9.54,36,0.17,Bachelor's,Unemployed,Single,Yes,Yes,Other,Yes,1
39,35513.0,31245,659.0,3,4,14.94,36,0.13,Bachelor's,Full-time,Single,No,Yes,Other,Yes,1
21,29720.0,31243,617.0,9,1,6.65,36,0.07,Bachelor's,Full-time,Single,Yes,No,Auto,Yes,1
51,23406.0,27231,654.0,73,4,8.95,24,0.1,PhD,Full-time,Married,No,Yes,Other,No,1
23,98873.0,91629,667.0,17,1,6.8,24,0.06,Bachelor's,Part-time,Single,No,No,Auto,No,1
45,92276.0,75214,630.0,15,2,23.76,12,0.19,Bachelor's,Part-time,Married,No,No,Education,No,1
48,36911.0,30064,627.0,1,2,15.45,24,0.13,Bachelor's,Part-time,Single,Yes,No,Auto,Yes,1
52,20058.0,14503,574.0,64,2,16.84,36,0.12,Master's,Full-time,Married,No,Yes,Home,Yes,1
56,15470.0,48823,782.0,42,2,16.03,60,0.51,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,1
59,35197.0,155685,591.0,2,2,2.63,48,0.12,Bachelor's,Full-time,Single,No,Yes,Home,No,1
40,16427.0,12913,556.0,4,2,17.81,48,0.14,Bachelor's,Full-time,Married,No,Yes,Other,No,1
23,47916.0,88909,696.0,3,1,19.14,60,0.36,Master's,Full-time,Married,No,No,Other,No,1
33,47813.0,59884,499.0,31,2,9.49,24,0.12,Bachelor's,Full-time,Married,Yes,Yes,Other,No,1
19,95221.0,58289,662.0,5,4,14.9,12,0.09,Bachelor's,Part-time,Married,Yes,No,Auto,Yes,1
41,22377.0,168686,565.0,120,4,2.61,36,0.2,High School,Full-time,Single,Yes,No,Education,No,1
34,31248.0,192332,697.0,25,3,6.67,36,0.41,High School,Unemployed,Single,No,No,Home,No,1
62,83700.0,21770,643.0,61,1,6.23,36,0.05,High School,Part-time,Married,Yes,Yes,Business,No,0
18,37505.0,104164,584.0,39,1,7.64,36,0.21,High School,Full-time,Divorced,No,No,Other,Yes,1
23,17155.0,63181,645.0,0,1,10.4,48,0.38,Bachelor's,Self-employed,Married,No,No,Business,No,1
22,19109.0,36540,697.0,16,3,6.8,48,0.13,Bachelor's,Part-time,Single,No,Yes,Other,Yes,1
62,73767.0,70728,621.0,13,1,7.03,36,0.07,High School,Part-time,Married,No,No,Education,No,1
67,62648.0,192368,628.0,91,4,23.04,24,0.71,High School,Self-employed,Single,No,No,Other,No,1
46,88028.0,48648,738.0,12,2,7.57,48,0.05,PhD,Unemployed,Married,No,No,Auto,No,1
29,19428.0,173884,695.0,34,1,14.47,24,0.95,High School,Part-time,Married,No,Yes,Education,No,1
56,65009.0,66782,619.0,26,2,16.13,48,0.17,High School,Full-time,Married,No,No,Auto,No,1
64,52257.0,44572,666.0,40,1,8.83,36,0.08,Bachelor's,Self-employed,Married,No,Yes,Home,No,1
20,24252.0,66998,632.0,1,2,3.51,36,0.1,Bachelor's,Full-time,Divorced,No,Yes,Other,Yes,1
65,142609.0,60359,748.0,80,2,12.42,24,0.05,Bachelor's,Full-time,Single,Yes,Yes,Education,No,0
18,44567.0,37859,515.0,120,1,23.76,36,0.2,Master's,Full-time,Single,Yes,No,Education,No,1
44,98084.0,54595,706.0,24,3,8.28,48,0.05,Bachelor's,Full-time,Single,No,No,Other,No,1
65,83587.0,77891,700.0,5,2,2.1,36,0.05,PhD,Full-time,Married,No,No,Auto,Yes,1
41,29180.0,114531,597.0,61,2,19.53,36,0.77,High School,Part-time,Single,Yes,No,Business,Yes,1
61,41872.0,26772,582.0,31,2,7.53,24,0.05,High School,Part-time,Single,No,Yes,Auto,No,1
36,34758.0,5885,758.0,29,4,20.71,36,0.05,Bachelor's,Full-time,Married,No,No,Home,No,1
25,58214.0,53073,642.0,64,4,7.62,24,0.07,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,1
61,46039.0,45316,782.0,39,3,21.17,36,0.21,Bachelor's,Full-time,Married,No,Yes,Education,Yes,1
64,68775.0,8343,573.0,75,3,22.11,36,0.05,High School,Full-time,Single,No,No,Business,No,1
19,15413.0,65062,652.0,94,2,14.78,24,0.62,Bachelor's,Full-time,Divorced,No,No,Auto,No,1
47,55743.0,175221,,12,2,20.35,48,0.64,Master's,Part-time,Divorced,No,No,Business,No,1
47,28450.0,35873,623.0,6,2,21.07,48,0.27,Bachelor's,Full-time,Married,No,Yes,Education,No,1
66,23886.0,139863,689.0,14,4,9.69,48,0.57,Bachelor's,Full-time,Divorced,Yes,Yes,Home,Yes,1
56,71548.0,105631,596.0,102,1,16.49,48,0.24,Bachelor's,Full-time,Married,Yes,Yes,Auto,No,1
62,18270.0,15583,645.0,6,2,15.3,36,0.13,High School,Full-time,Married,Yes,Yes,Business,No,1
49,24077.0,97866,595.0,26,1,11.43,48,0.46,Bachelor's,Full-time,Married,Yes,No,Business,Yes,1
18,22973.0,48627,711.0,2,2,18.65,36,0.39,Bachelor's,Full-time,Married,Yes,Yes,Business,No,1
55,34054.0,155523,823.0,53,2,12.38,60,0.57,Bachelor's,Full-time,Single,No,Yes,Education,Yes,1
30,28618.0,17600,770.0,33,4,7.88,36,0.05,Master's,Full-time,Single,Yes,No,Business,No,0
28,59612.0,13015,578.0,22,2,8.1,48,0.05,Bachelor's,Full-time,Married,Yes,No,Home,Yes,1
27,57065.0,21567,619.0,29,3,2.01,36,0.05,Master's,Part-time,Single,Yes,No,Other,No,0
65,28780.0,8688,655.0,3,3,3.66,24,0.05,Bachelor's,Part-time,Divorced,No,No,Home,No,0
43,35105.0,28146,486.0,59,2,5.11,48,0.05,Bachelor's,Full-time,Married,No,No,Education,Yes,1
37,23157.0,24961,655.0,12,2,17.59,36,0.19,High School,Full-time,Married,No,No,Home,Yes,1
34,,37293,700.0,5,2,4.57,36,0.05,Bachelor's,Unemployed,Married,No,No,Auto,No,1
34,32659.0,42302,658.0,0,4,6.83,60,0.09,High School,Self-employed,Married,No,No,Home,No,1
21,19988.0,14379,651.0,1,1,12.47,48,0.09,High School,Part-time,Single,Yes,Yes,Business,Yes,1
22,19764.0,62956,604.0,33,2,9.37,12,0.3,Bachelor's,Full-time,Single,No,Yes,Home,No,1
40,28617.0,20182,630.0,38,2,19.2,12,0.14,Bachelor's,Full-time,Married,Yes,No,Other,Yes,1
63,63147.0,12801,619.0,4,1,4.23,36,0.05,High School,Self-employed,Single,Yes,No,Auto,No,0
69,15904.0,79026,571.0,27,1,23.6,36,0.95,Bachelor's,Full-time,Single,No,No,Business,No,1
27,25433.0,6379,738.0,19,2,20.15,12,0.05,High School,Full-time,Married,No,No,Home,No,1
63,21206.0,32566,794.0,83,3,12.95,12,0.2,Bachelor's,Unemployed,Married,Yes,No,Business,No,1
45,124706.0,14357,607.0,32,2,4.79,36,0.05,Bachelor's,Full-time,Married,Yes,No,Auto,No,0
50,57760.0,133628,573.0,22,2,4.12,36,0.1,Bachelor's,Self-employed,Single,Yes,No,Business,No,1
60,24295.0,109392,595.0,10,2,5.5,48,0.25,High School,Full-time,Married,No,No,Education,No,1
43,23137.0,8746,577.0,18,1,5.96,48,0.05,Bachelor's,Self-employed,Single,No,Yes,Auto,No,0
67,83325.0,52970,619.0,8,1,18.59,36,0.12,Master's,Full-time,Single,Yes,Yes,Other,Yes,1
65,22385.0,26003,682.0,34,4,23.39,24,0.27,Bachelor's,Full-time,Married,Yes,No,Auto,No,1
46,160000.0,17832,762.0,27,4,18.63,36,0.05,PhD,Full-time,Single,No,No,Auto,No,0
44,26609.0,27397,524.0,10,3,18.9,48,0.19,High School,Part-time,Single,No,Yes,Other,No,1
35,18083.0,106532,740.0,0,3,22.83,60,0.95,PhD,Part-time,Single,No,No,Auto,No,1
57,56097.0,8575,659.0,120,1,4.16,36,0.05,Bachelor's,Self-employed,Single,Yes,No,Other,No,0
27,47924.0,67687,479.0,1,2,4.18,12,0.06,PhD,Full-time,Single,No,No,Education,Yes,1
59,160000.0,151766,552.0,23,2,21.71,24,0.21,High School,Self-employed,Single,No,No,Business,No,1
22,71697.0,40658,703.0,57,1,14.13,48,0.08,Bachelor's,Full-time,Single,Yes,No,Home,Yes,1
